id,name,review_count,categories,rating,coordinates,location,distance,price
Uutj_uYBQxOL5rIHiuakJA,Bud's,1,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.0,"{'latitude': 60.1875305, 'longitude': 24.9563694}","{'address1': 'Helsinginkatu 11', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00500', 'country': 'FI', 'state': '18', 'display_address': ['Helsinginkatu 11', '00500 Helsinki', 'Finland']}",731.8871337457102,
t51U8fMyKKLvrRB23T8BWA,Happy Dragon,4,"[{'alias': 'chinese', 'title': 'Chinese'}]",2.0,"{'latitude': 60.1875305, 'longitude': 24.9563694}","{'address1': 'Helsinginkatu 11', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00500', 'country': 'FI', 'state': '18', 'display_address': ['Helsinginkatu 11', '00500 Helsinki', 'Finland']}",731.8871337457102,€€
wSFrHLe2Ll_q680C88JpMw,Pizzeria Marmaris,3,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'kebab', 'title': 'Kebab'}]",2.5,"{'latitude': 60.1862106, 'longitude': 24.9538708}","{'address1': 'Fleminginkatu 13', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00500', 'country': 'FI', 'state': '18', 'display_address': ['Fleminginkatu 13', '00500 Helsinki', 'Finland']}",739.4841959729256,
_qgWFTduwCB3HCpqfyB4Tw,Soi soi,17,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}]",4.5,"{'latitude': 60.1884311, 'longitude': 24.9587276}","{'address1': 'Vaasankatu 9', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00500', 'country': 'FI', 'state': '18', 'display_address': ['Vaasankatu 9', '00500 Helsinki', 'Finland']}",741.4897663769231,€
mckCmrDwavOlvLT-EyoG7Q,Cafe Pequeño,3,"[{'alias': 'soup', 'title': 'Soup'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 60.1884747, 'longitude': 24.9588095}","{'address1': 'Vaasankatu 11', 'address2': 'Vasagatan 11', 'address3': '', 'city': 'Helsinki', 'zip_code': '00500', 'country': 'FI', 'state': '18', 'display_address': ['Vaasankatu 11', 'Vasagatan 11', '00500 Helsinki', 'Finland']}",742.3183847599671,€
kVTB9xZ8kkOHUTd9gK2h5A,Kallion Pörssi,1,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'restaurants', 'title': 'Restaurants'}]",4.0,"{'latitude': 60.1854286, 'longitude': 24.9463692}","{'address1': 'Alppikatu 17', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00530', 'country': 'FI', 'state': '18', 'display_address': ['Alppikatu 17', '00530 Helsinki', 'Finland']}",750.5197231446708,
I4TbsbW9ICOona8TWKcdVg,Fairytale,3,"[{'alias': 'restaurants', 'title': 'Restaurants'}, {'alias': 'gaybars', 'title': 'Gay Bars'}]",3.0,"{'latitude': 60.187549353796, 'longitude': 24.957480415111}","{'address1': 'Helsinginkatu 7', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00500', 'country': 'FI', 'state': '18', 'display_address': ['Helsinginkatu 7', '00500 Helsinki', 'Finland']}",753.185508185772,
uqEnLGq5YD8gIMaU3KEwfQ,Kirstin Keidas,2,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",3.5,"{'latitude': 60.1854782, 'longitude': 24.9474106}","{'address1': 'Kirsitinkatu 1', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00530', 'country': 'FI', 'state': '18', 'display_address': ['Kirsitinkatu 1', '00530 Helsinki', 'Finland']}",766.7207362955174,
VipWMPXjn23gVb_c6QyW7g,Thai-Asia Take-Away,1,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",4.0,"{'latitude': 60.19841, 'longitude': 24.9410801}","{'address1': 'Ratamestarinkatu 3', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00520', 'country': 'FI', 'state': '18', 'display_address': ['Ratamestarinkatu 3', '00520 Helsinki', 'Finland']}",780.8157994804702,€
sz2JZtU7LVWLG73c6ca2tA,Roots Helsinki,1,"[{'alias': 'yoga', 'title': 'Yoga'}, {'alias': 'cafeteria', 'title': 'Cafeteria'}]",4.0,"{'latitude': 60.1955171, 'longitude': 24.9608107}","{'address1': 'Eurantie 8', 'address2': '', 'address3': None, 'city': 'Helsinki', 'zip_code': '00550', 'country': 'FI', 'state': '01', 'display_address': ['Eurantie 8', '00550 Helsinki', 'Finland']}",795.6274255250249,€€
o7lyg4R010TaailuNAIvmw,Happy Garden,10,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 60.188549, 'longitude': 24.9603004}","{'address1': 'Kinaporinkatu 2 A', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00500', 'country': 'FI', 'state': '18', 'display_address': ['Kinaporinkatu 2 A', '00500 Helsinki', 'Finland']}",830.7115768806958,€
lnjksftEJhP2d2DIb-YENw,Ton Khaow,1,"[{'alias': 'thai', 'title': 'Thai'}]",5.0,"{'latitude': 60.1873901678806, 'longitude': 24.9591993060961}","{'address1': 'Helsinginkatu 4', 'address2': 'Helsingegatan 4', 'address3': None, 'city': 'Helsinki', 'zip_code': '00500', 'country': 'FI', 'state': '01', 'display_address': ['Helsinginkatu 4', 'Helsingegatan 4', '00500 Helsinki', 'Finland']}",834.4490062820724,
Zj45yOnsxZq8AEXwORiLzQ,Korphai,2,"[{'alias': 'thai', 'title': 'Thai'}]",4.5,"{'latitude': 60.185218237293, 'longitude': 24.9427771995798}","{'address1': 'Kolmas linja 36', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00530', 'country': 'FI', 'state': '18', 'display_address': ['Kolmas linja 36', '00530 Helsinki', 'Finland']}",843.1020951092024,€
-ZgrNTyyxVkcEztJpk6rUA,Cafelito Cafe & Deli,2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 60.1870990565341, 'longitude': 24.9590145102328}","{'address1': 'Harjutori 2', 'address2': 'Åstorget 2', 'address3': None, 'city': 'Helsinki', 'zip_code': '00101', 'country': 'FI', 'state': '01', 'display_address': ['Harjutori 2', 'Åstorget 2', '00101 Helsinki', 'Finland']}",848.8093601219464,
HQQjGhbzH9HTmljEaqA46A,Stadin Tähti,7,"[{'alias': 'danceclubs', 'title': 'Dance Clubs'}, {'alias': 'buffets', 'title': 'Buffets'}]",2.0,"{'latitude': 60.1902843756015, 'longitude': 24.9626862337319}","{'address1': 'Mäkelänkatu 2', 'address2': 'Backasgatan 2', 'address3': None, 'city': 'Helsinki', 'zip_code': '00500', 'country': 'FI', 'state': '18', 'display_address': ['Mäkelänkatu 2', 'Backasgatan 2', '00500 Helsinki', 'Finland']}",849.7903103621063,
fO7hml8tsSsclyEIwLFayA,Mimin herkut,1,"[{'alias': 'foodstands', 'title': 'Food Stands'}]",4.0,"{'latitude': 60.1874412, 'longitude': 24.9596879}","{'address1': 'Helsinginkatu 4', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00500', 'country': 'FI', 'state': '18', 'display_address': ['Helsinginkatu 4', '00500 Helsinki', 'Finland']}",851.209661595712,€
9mM9VUR01cXoUpqk8j-xmQ,Bodo,3,"[{'alias': 'ramen', 'title': 'Ramen'}]",3.5,"{'latitude': 60.1852703386453, 'longitude': 24.9417335540056}","{'address1': 'Alppikatu 5', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00101', 'country': 'FI', 'state': '18', 'display_address': ['Alppikatu 5', '00101 Helsinki', 'Finland']}",858.836028929709,€€
FjrSwsKQ8VfAds_anVCgWQ,Salpimienta,2,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",4.0,"{'latitude': 60.1848717, 'longitude': 24.9536304}","{'address1': 'Fleminginkatu 7', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00530', 'country': 'FI', 'state': '18', 'display_address': ['Fleminginkatu 7', '00530 Helsinki', 'Finland']}",868.5038688216466,€€
csbWWSD0Hmwfc9PizpmlEQ,Sawat Dee,1,"[{'alias': 'thai', 'title': 'Thai'}]",3.0,"{'latitude': 60.1849289, 'longitude': 24.9418507}","{'address1': 'Alppikatu 5', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00530', 'country': 'FI', 'state': '18', 'display_address': ['Alppikatu 5', '00530 Helsinki', 'Finland']}",877.409479672444,
cKb0jGQxNslmLLBvWm94eA,Boatip,1,"[{'alias': 'thai', 'title': 'Thai'}]",4.0,"{'latitude': 60.1849289, 'longitude': 24.9418507}","{'address1': 'Alppikatu 5', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00530', 'country': 'FI', 'state': '18', 'display_address': ['Alppikatu 5', '00530 Helsinki', 'Finland']}",877.8481319135951,€
JQSjQgY71QQRkqGGYh02_w,Kahvila Päijänne,1,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",5.0,"{'latitude': 60.19232, 'longitude': 24.9638}","{'address1': 'Päijänteentie 1', 'address2': '', 'address3': None, 'city': 'Helsinki', 'zip_code': '00550', 'country': 'FI', 'state': '', 'display_address': ['Päijänteentie 1', '00550 Helsinki', 'Finland']}",883.0983488270672,
52qrPcahYm7ytTEXeO2_ww,William K.,7,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",3.5,"{'latitude': 60.1875083689417, 'longitude': 24.9609177429916}","{'address1': 'Helsinginkatu 2', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00500', 'country': 'FI', 'state': '18', 'display_address': ['Helsinginkatu 2', '00500 Helsinki', 'Finland']}",899.8470771832551,€€
oDt9XlURSNmrYNnm_zOhYw,Westminster,4,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'pubs', 'title': 'Pubs'}]",3.0,"{'latitude': 60.1965408, 'longitude': 24.9618301}","{'address1': 'Hämeentie 94', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00550', 'country': 'FI', 'state': '18', 'display_address': ['Hämeentie 94', '00550 Helsinki', 'Finland']}",913.2078211215845,€
ujmuuror9wMiK3xuWkAeew,Sivuraide,1,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 60.1844215, 'longitude': 24.9520493}","{'address1': 'Kaarlenkatu 1', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00530', 'country': 'FI', 'state': '18', 'display_address': ['Kaarlenkatu 1', '00530 Helsinki', 'Finland']}",919.3597148075838,
r3ETqpvFZht20FzF2oUV7g,Toveri,8,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.5,"{'latitude': 60.1840515, 'longitude': 24.9457092}","{'address1': 'Castréninkatu 3', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00530', 'country': 'FI', 'state': '18', 'display_address': ['Castréninkatu 3', '00530 Helsinki', 'Finland']}",919.7520963175775,€€
FI4EBOrwiYu_ydsA6SmBHw,Ravintola Pizzeria Vivi,3,"[{'alias': 'pizza', 'title': 'Pizza'}]",1.5,"{'latitude': 60.1843796, 'longitude': 24.9449692}","{'address1': 'Castréninkatu 10', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00530', 'country': 'FI', 'state': '18', 'display_address': ['Castréninkatu 10', '00530 Helsinki', 'Finland']}",926.5857348998513,
bUpKXF3no56V6sbLfWyftw,Mala,4,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'latitude': 60.1990395, 'longitude': 24.937851}","{'address1': 'Junailijankuja 5', 'address2': '(käyntiosoite Opastinsilta 10)', 'address3': '', 'city': 'Helsinki', 'zip_code': '00520', 'country': 'FI', 'state': '18', 'display_address': ['Junailijankuja 5', '(käyntiosoite Opastinsilta 10)', '00520 Helsinki', 'Finland']}",926.992859026357,€€
pjoB9TMXo-QJc_yCB6ha5w,Bar Loosister,11,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'restaurants', 'title': 'Restaurants'}]",3.5,"{'latitude': 60.187098, 'longitude': 24.9611024}","{'address1': 'Hämeentie 50', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00500', 'country': 'FI', 'state': '18', 'display_address': ['Hämeentie 50', '00500 Helsinki', 'Finland']}",935.8775337420575,€€
pnyFWK8d56nMbrF2ijcxBw,Sivuraide,6,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.0,"{'latitude': 60.1880302, 'longitude': 24.9619598}","{'address1': 'Hämeentie 54', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00500', 'country': 'FI', 'state': '18', 'display_address': ['Hämeentie 54', '00500 Helsinki', 'Finland']}",938.0329013173122,€
U_WredN4wVyEK4Dctq_9wQ,Ravintola Hermannin Kukko,6,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'restaurants', 'title': 'Restaurants'}]",2.0,"{'latitude': 60.1957703, 'longitude': 24.96348}","{'address1': 'Hämeentie 81-83', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00550', 'country': 'FI', 'state': '18', 'display_address': ['Hämeentie 81-83', '00550 Helsinki', 'Finland']}",937.8739463944582,
gUVyP-kBcZyxuUwHH_P2-A,Georgian House,3,"[{'alias': 'georgian', 'title': 'Georgian'}]",2.5,"{'latitude': 60.1886700707486, 'longitude': 24.9634572896143}","{'address1': 'Hämeentie 62', 'address2': 'Tavastvägen 62', 'address3': '', 'city': 'Helsinki', 'zip_code': '00500', 'country': 'FI', 'state': '01', 'display_address': ['Hämeentie 62', 'Tavastvägen 62', '00500 Helsinki', 'Finland']}",953.3336115935542,€€
_p6mQCdkULhD5rx2mSwRUw,Cafe Del Mar,10,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'kebab', 'title': 'Kebab'}]",3.5,"{'latitude': 60.1837311, 'longitude': 24.9511299}","{'address1': 'Viides linja 16', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00530', 'country': 'FI', 'state': '18', 'display_address': ['Viides linja 16', '00530 Helsinki', 'Finland']}",956.5422093149961,€
M39v3dBo6Ju4nXPAwVDBLw,Kolme Kaisaa,8,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'restaurants', 'title': 'Restaurants'}]",3.0,"{'latitude': 60.1874008, 'longitude': 24.9625206}","{'address1': 'Hämeentie 29', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00500', 'country': 'FI', 'state': '18', 'display_address': ['Hämeentie 29', '00500 Helsinki', 'Finland']}",959.1702243458557,
VpUmEAXsRaVKfObaURh5MA,Palmeri,3,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'kebab', 'title': 'Kebab'}]",2.5,"{'latitude': 60.188591, 'longitude': 24.9643402}","{'address1': 'Hämeentie 35 A', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00500', 'country': 'FI', 'state': '18', 'display_address': ['Hämeentie 35 A', '00500 Helsinki', 'Finland']}",983.0436449354505,€€
loetC8iJGZ1pwCob_EIveg,Mäkikupla,16,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 60.1859547635991, 'longitude': 24.9602182141077}","{'address1': 'Torkkelinkatu 2 B', 'address2': 'Torkelsgatan 2 B', 'address3': None, 'city': 'Helsinki', 'zip_code': '00500', 'country': 'FI', 'state': '18', 'display_address': ['Torkkelinkatu 2 B', 'Torkelsgatan 2 B', '00500 Helsinki', 'Finland']}",985.8225770225546,€
LIe8UQH3GFl-yuNmgVJkeQ,Bar Bronco,2,"[{'alias': 'restaurants', 'title': 'Restaurants'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 60.1866417, 'longitude': 24.9618797}","{'address1': 'Hämeentie 23', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00500', 'country': 'FI', 'state': '18', 'display_address': ['Hämeentie 23', '00500 Helsinki', 'Finland']}",989.0862345685149,
ol7H6DjnX2m7kRa16ROyLg,Piccolo Pizza,3,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'turkish', 'title': 'Turkish'}]",3.0,"{'latitude': 60.1986809, 'longitude': 24.9335194}","{'address1': 'Ratapihantie 6', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00520', 'country': 'FI', 'state': '18', 'display_address': ['Ratapihantie 6', '00520 Helsinki', 'Finland']}",995.9960763101532,€
V9A7n-FiRSnimRHqFoOwyA,Bergga,9,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.5,"{'latitude': 60.1836326, 'longitude': 24.9520357}","{'address1': 'Viides linja 14', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00530', 'country': 'FI', 'state': '18', 'display_address': ['Viides linja 14', '00530 Helsinki', 'Finland']}",997.2810474981736,€
fpRJG0KGeDQzBzaRtP8H3A,Madame Kurvi,12,"[{'alias': 'italian', 'title': 'Italian'}]",3.0,"{'latitude': 60.18759, 'longitude': 24.96348}","{'address1': 'Hämeentie 31', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00500', 'country': 'FI', 'state': '18', 'display_address': ['Hämeentie 31', '00500 Helsinki', 'Finland']}",1002.8506695708752,€€
DUc9-q-bEMSm3IhGaOY5jg,Codle,2,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.0,"{'latitude': 60.18635, 'longitude': 24.96195}","{'address1': 'Hämeentie 21', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00500', 'country': 'FI', 'state': '18', 'display_address': ['Hämeentie 21', '00500 Helsinki', 'Finland']}",1008.2203470898215,
n4HwwNP2KcqrYtzyQ3_1uw,Nilgiri,3,"[{'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}]",3.5,"{'latitude': 60.1883969496794, 'longitude': 24.9645128846169}","{'address1': 'Kulmavuorenkatu 4', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00500', 'country': 'FI', 'state': '18', 'display_address': ['Kulmavuorenkatu 4', '00500 Helsinki', 'Finland']}",1019.0800765991605,
SzAbM3J3nkxaxLumRVe56A,Social Burgerjoint,4,"[{'alias': 'burgers', 'title': 'Burgers'}]",4.5,"{'latitude': 60.1884023, 'longitude': 24.9645183}","{'address1': 'Kulmavuorenkatu 4', 'address2': '', 'address3': None, 'city': 'Helsinki', 'zip_code': '00500', 'country': 'FI', 'state': '01', 'display_address': ['Kulmavuorenkatu 4', '00500 Helsinki', 'Finland']}",1019.0927607625256,
eTHz_L_FaLBTUKLRSYV3BQ,Loung3,5,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'scandinavian', 'title': 'Scandinavian'}]",4.0,"{'latitude': 60.1829987, 'longitude': 24.9468899}","{'address1': 'Kolmas linja 18', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00530', 'country': 'FI', 'state': '18', 'display_address': ['Kolmas linja 18', '00530 Helsinki', 'Finland']}",1026.7842453529638,€€
nCMWz_-heL8fic1vG92qOg,Sandro,63,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'moroccan', 'title': 'Moroccan'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.5,"{'latitude': 60.18313, 'longitude': 24.94839}","{'address1': 'Kolmas linja 17', 'address2': 'Tredje linjen 17', 'address3': '', 'city': 'Helsinki', 'zip_code': '00530', 'country': 'FI', 'state': '18', 'display_address': ['Kolmas linja 17', 'Tredje linjen 17', '00530 Helsinki', 'Finland']}",1031.4821268721423,€€€
nmSFLY2-ktKDlY0TI7SKsA,Bambu,4,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'hotels', 'title': 'Hotels'}]",3.0,"{'latitude': 60.1859767940288, 'longitude': 24.9615022647919}","{'address1': 'Hämeentie 19', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00500', 'country': 'FI', 'state': '18', 'display_address': ['Hämeentie 19', '00500 Helsinki', 'Finland']}",1034.4741233034392,€€
PAHvaHbZ7LgM9808-J0-mw,Kanelisaari,1,"[{'alias': 'pizza', 'title': 'Pizza'}]",2.0,"{'latitude': 60.188549, 'longitude': 24.9648609}","{'address1': 'Kulmavuorenkatu 4', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00500', 'country': 'FI', 'state': '18', 'display_address': ['Kulmavuorenkatu 4', '00500 Helsinki', 'Finland']}",1039.633384229128,
4flzlJo0xvzjzfXiCqJ0zA,Kombo,8,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 60.1883408, 'longitude': 24.964871}","{'address1': 'Kulmavuorenkatu 2', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00500', 'country': 'FI', 'state': '18', 'display_address': ['Kulmavuorenkatu 2', '00500 Helsinki', 'Finland']}",1039.633384229128,
elb2gMXmiIGISeCYWMgEmA,Pinto B'staurant,6,"[{'alias': 'thai', 'title': 'Thai'}]",4.5,"{'latitude': 60.1876219771893, 'longitude': 24.9641126468138}","{'address1': 'Vilhonvuorenkatu 3', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00500', 'country': 'FI', 'state': '18', 'display_address': ['Vilhonvuorenkatu 3', '00500 Helsinki', 'Finland']}",1040.0864148553692,€
2UqZIzWmOKUwC-_wmpgi3g,Grillsson,2,"[{'alias': 'steak', 'title': 'Steakhouses'}]",3.0,"{'latitude': 60.1858071, 'longitude': 24.9614414}","{'address1': 'Hämeentie 19', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00500', 'country': 'FI', 'state': '18', 'display_address': ['Hämeentie 19', '00500 Helsinki', 'Finland']}",1045.100941528444,€€€
iNRLGd1WvIsUeWXEeN-0_Q,Cafe II-Linja 23,1,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",5.0,"{'latitude': 60.1832085, 'longitude': 24.9451809}","{'address1': 'Toinen Linja 23', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00530', 'country': 'FI', 'state': '18', 'display_address': ['Toinen Linja 23', '00530 Helsinki', 'Finland']}",1050.575962214916,
vpx5-rhP4r5Lfxu_WVLjtA,Lie Mi,4,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",5.0,"{'latitude': 60.1857213, 'longitude': 24.961577}","{'address1': 'Hämeentie 19', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00500', 'country': 'FI', 'state': '18', 'display_address': ['Hämeentie 19', '00500 Helsinki', 'Finland']}",1057.128503663186,€€
